carat,cut_ord,color_ord,clarity_ord,depth,table,log_price,price
0.34,4,5,4,62.4,55.0,6.690842277418564,805
0.42,4,1,6,62.0,55.0,6.851184927493743,945
1.02,2,4,5,62.9,59.0,9.09829086816756,8940
0.71,4,3,2,60.5,56.4,7.919719760924575,2751
1.7,3,6,2,61.9,59.0,9.622450022803015,15100
1.52,4,5,1,60.1,57.0,9.14899674173513,9405
0.32,3,4,3,60.2,59.0,6.71901315438526,828
1.0,3,6,5,61.6,60.0,9.21492982430999,10046
0.33,4,5,5,61.7,57.0,6.7661917146603505,868
0.7,2,3,2,63.6,58.0,7.700295203420117,2209
0.25,3,3,1,59.0,60.0,7.078341579557671,1186
0.34,3,2,4,61.3,56.0,6.639875833826536,765
0.31,2,5,2,62.7,58.0,6.298949246855942,544
0.71,3,6,3,60.3,62.0,8.031710375322042,3077
0.9,3,6,2,59.4,62.0,8.36730010184162,4304
0.34,3,1,6,62.6,58.0,6.688354713946762,803
0.57,4,4,1,61.9,58.0,7.226936018493289,1376
0.9,3,2,0,58.8,62.0,7.377133712833954,1599
1.66,3,2,3,62.3,58.0,9.305013985578864,10993
1.6,3,0,4,61.3,59.0,9.108529105829499,9032
0.31,2,3,6,59.9,62.0,6.704414354964107,816
0.71,3,4,2,60.7,54.0,7.940583827104244,2809
1.26,2,2,2,62.5,56.0,8.919586920999915,7477
0.33,4,3,3,62.5,57.0,6.610696044717759,743
0.71,4,5,3,59.5,57.0,8.000349495324684,2982
1.0,1,5,2,63.2,57.0,8.575273402492762,5299
1.0,2,1,4,60.8,59.0,8.622813673279921,5557
0.25,2,5,5,62.7,59.0,6.354370040797351,575
1.01,2,4,4,63.3,60.0,8.871645667501872,7127
0.7,2,2,3,62.7,59.0,7.773594467360194,2377
0.56,4,3,5,61.4,54.0,7.602900462204755,2004
0.71,4,4,4,60.9,56.0,8.21878715560148,3710
0.7,2,3,2,63.3,57.0,7.643961949002529,2088
0.32,4,3,6,60.2,56.0,6.7357800142423265,842
0.53,4,3,2,62.4,55.0,7.192182058713246,1329
0.4,4,4,2,62.0,57.0,6.542471960506805,694
1.8,4,6,1,62.9,54.0,8.969796305981806,7862
1.17,4,2,2,61.1,57.0,8.75904072752422,6368
0.53,4,3,4,61.2,55.0,7.469654172932128,1754
0.9,1,4,4,62.8,60.0,8.496582237512113,4898
0.23,3,5,5,61.8,58.0,6.522092798170152,680
0.73,3,2,3,61.0,58.0,7.822444729489319,2496
1.04,4,4,0,61.6,57.0,8.220941168281389,3718
0.41,2,5,4,62.2,57.0,6.983789965258135,1079
1.53,2,1,2,63.3,58.0,8.983565234427923,7971
1.51,4,0,2,62.0,55.0,9.10286651367095,8981
0.24,2,5,4,59.8,58.0,6.037870919922137,419
0.7,2,2,4,60.3,63.0,7.731492029245684,2279
0.41,3,5,1,59.5,62.0,6.706862336602747,818
0.59,4,2,3,62.2,59.0,7.4073177104694174,1648
0.36,4,4,2,59.7,57.0,6.467698726104354,644
1.71,1,4,1,64.0,59.0,9.325898712610455,11225
1.14,4,2,4,61.9,53.0,8.843037724962366,6926
0.5,0,5,2,65.0,58.0,7.069874128458572,1176
0.41,4,6,6,62.3,55.0,7.366445148327599,1582
0.32,1,5,2,63.2,56.0,6.329720905522696,561
1.73,3,4,1,63.0,60.0,9.084323531392696,8816
0.91,2,5,3,59.4,59.0,8.475328987317539,4795
0.58,2,3,2,61.9,56.0,7.229113877793302,1379
1.51,2,3,2,63.1,56.0,8.933927891782632,7585
0.73,3,3,0,62.5,58.0,7.240649694255466,1395
1.2,4,3,3,62.8,57.0,8.887790764195326,7243
0.3,4,2,4,61.4,54.0,6.26530121273771,526
0.74,2,6,1,61.5,59.0,7.9157131993821155,2740
0.7,4,0,1,60.9,57.0,7.513163545234075,1832
0.43,2,5,5,60.8,57.0,7.126890808898808,1245
1.0,1,2,1,62.7,58.0,8.324821298768782,4125
0.79,4,4,5,61.9,57.0,8.338066525518801,4180
0.51,1,2,2,63.7,56.0,7.020190708311925,1119
0.55,4,4,1,61.2,56.0,7.069023426578259,1175
1.25,2,5,3,61.6,57.0,9.088285725968877,8851
1.23,2,3,2,63.1,56.0,8.804625232612809,6665
0.57,2,4,5,60.7,58.0,7.762596048540069,2351
1.01,2,6,1,63.1,54.0,8.648747631156539,5703
0.41,3,3,2,61.7,59.0,6.827629234502852,923
1.54,1,1,1,63.3,60.0,8.896177422274805,7304
0.33,4,3,3,62.0,57.0,6.361302477572996,579
0.7,3,3,0,61.6,56.0,7.037027614686276,1138
0.92,2,4,1,62.8,56.0,8.261784679514752,3873
2.06,2,3,1,62.3,59.0,9.798404776082975,18005
0.53,4,6,3,62.2,56.0,7.526717561352706,1857
0.54,4,5,3,61.9,57.0,7.52131798019924,1847
0.73,4,1,2,62.0,56.0,7.711548979629146,2234
0.55,4,3,5,62.0,53.8,7.6324011266014535,2064
0.32,4,1,4,62.1,57.0,6.154858094016418,471
0.81,4,5,3,62.0,55.0,8.17131687471973,3538
0.9,1,4,2,61.8,63.0,8.352554369474591,4241
0.82,1,0,2,57.5,62.0,7.668561108015897,2140
0.32,2,5,3,62.9,56.0,6.553933404025811,702
0.4,3,4,4,61.9,59.0,6.956545443151569,1050
2.0,3,2,1,61.5,61.0,9.482959566750917,13134
1.51,1,0,1,58.1,64.0,8.734721003944811,6215
0.31,4,1,7,60.9,57.0,6.453624998892692,635
2.02,1,2,1,60.2,55.0,9.715047314733996,16565
1.31,3,5,2,62.4,58.0,9.078749951588586,8767
0.7,2,4,4,60.5,57.0,7.9105906122564775,2726
0.71,4,5,3,61.7,56.0,7.904334842085095,2709
0.7,4,3,2,62.7,57.0,7.763021309018518,2352
0.42,3,3,3,60.1,61.0,6.99117688712121,1087
0.96,0,1,3,56.1,60.0,8.07558263667172,3215
0.31,4,5,4,60.7,57.0,6.597145701886651,733
1.01,3,2,4,62.1,62.0,8.67008593751938,5826
0.35,4,1,4,61.7,54.0,6.3473892096560105,571
1.27,2,1,1,59.7,57.0,8.58876938990546,5371
0.9,1,6,1,60.3,64.0,8.170185652879642,3534
0.59,3,6,2,62.8,57.0,7.51479976048867,1835
1.02,2,2,1,63.1,59.0,8.36264243156764,4284
0.51,4,3,5,62.5,59.0,7.509335266016592,1825
0.38,4,4,3,62.2,57.0,6.684611727667927,800
2.09,4,1,1,61.2,57.0,9.542015406113592,13933
0.59,4,5,1,62.5,57.0,7.173958319756794,1305
0.38,2,5,3,60.4,58.0,6.612041034833092,744
1.23,4,5,1,61.2,55.0,8.764521909518802,6403
1.21,4,5,2,62.1,56.0,8.981555940771887,7955
0.35,3,4,4,60.5,58.0,6.891625897052253,984
0.42,3,1,2,62.6,58.0,6.439350371100098,626
1.34,2,0,1,62.3,61.0,8.663369301573839,5787
0.3,3,3,5,62.9,55.0,6.777646593635117,878
1.21,2,4,3,60.1,55.0,9.072341873818893,8711
0.5,0,4,1,61.1,67.0,7.052721049232323,1156
0.94,2,5,2,61.8,56.0,8.446985296372741,4661
1.01,4,4,3,60.3,56.0,8.805674944038582,6672
0.5,2,5,2,63.3,58.0,7.254884810077338,1415
1.5,2,1,5,62.0,53.0,9.29403793099775,10873
0.6,3,3,2,61.8,60.0,7.406103381237015,1646
0.84,2,4,2,63.8,57.0,7.9672801789422,2885
0.31,1,6,2,63.4,55.0,6.3473892096560105,571
0.7,3,2,3,60.7,59.0,7.789454566086673,2415
0.3,4,3,6,61.7,57.0,6.920671504248683,1013
0.51,4,5,3,61.4,55.0,7.415776975415394,1662
1.04,4,4,5,61.7,55.0,9.128913373280454,9218
1.2,1,0,4,64.1,57.0,8.630700432209832,5601
0.33,4,5,6,61.3,56.0,7.029972911706386,1130
0.33,4,2,5,61.7,56.0,6.74993119378857,854
0.75,2,6,2,60.7,55.0,7.962763930168115,2872
0.51,4,3,3,62.3,54.0,7.414572881350589,1660
0.33,4,6,3,62.3,56.0,6.90975328164481,1002
0.8,4,2,3,60.6,56.0,8.056109659545061,3153
1.63,3,1,3,61.0,60.0,9.257128533474942,10479
1.51,3,2,3,62.3,59.0,9.344434106456882,11435
1.28,4,2,2,62.4,56.0,8.81001204797317,6701
0.38,4,6,4,61.0,57.0,6.86171134048073,955
0.3,4,1,2,62.3,56.0,6.226536669287466,506
0.53,3,3,1,60.8,58.0,7.067319848653476,1173
0.32,4,4,3,62.4,54.0,6.71901315438526,828
0.51,4,0,2,62.5,56.0,6.895682697747868,988
0.26,4,2,6,62.2,55.0,6.300785794663244,545
0.32,4,2,4,63.0,57.0,6.579251212010101,720
2.09,3,3,1,59.8,59.0,9.54852542660107,14024
1.01,3,3,5,61.9,58.0,8.759511722116487,6371
0.5,2,1,2,62.4,58.0,6.954638864880987,1048
0.31,4,4,3,62.6,55.0,6.437751649736401,625
0.3,1,3,4,63.4,58.0,6.405228458030842,605
1.54,2,0,3,62.7,60.0,8.94832604627298,7695
0.92,2,5,2,63.2,58.0,8.338783971442199,4183
0.5,4,3,5,62.7,54.0,7.486613313139955,1784
0.52,4,5,2,63.0,54.0,7.264730177929867,1429
0.38,2,4,1,61.0,61.0,6.396929655216146,600
1.04,2,3,7,60.7,58.0,9.06589246761031,8655
0.7,4,2,2,61.2,56.0,7.688913336864796,2184
0.85,2,5,3,60.2,60.0,8.261268150577648,3871
1.05,2,1,3,63.2,56.0,8.49596955496461,4895
0.93,0,2,2,64.6,58.0,8.229511118964457,3750
1.1,2,1,2,61.2,61.0,8.442469645220301,4640
0.31,4,3,4,61.9,55.0,6.368187186350492,583
1.17,0,5,3,64.5,56.0,8.826734598220911,6814
1.04,4,4,2,59.9,56.0,8.390041405755754,4403
1.28,2,1,2,63.6,54.0,8.68609172787805,5920
0.36,4,2,2,62.3,53.0,6.2878585601617845,538
0.3,4,3,5,61.5,55.0,6.52795791762255,684
2.11,3,6,1,60.9,60.0,9.82957186958596,18575
0.39,3,6,5,61.1,60.0,7.162397497355718,1290
0.9,2,3,1,62.2,60.0,8.08825472712243,3256
0.54,3,2,5,60.6,60.0,7.487733761436444,1786
0.7,3,3,2,61.2,60.0,7.621684998724611,2042
0.58,4,3,2,61.4,55.8,7.273786317844895,1442
0.72,4,3,4,62.6,53.0,7.917900586327916,2746
1.04,1,6,1,57.6,63.0,8.340694647925071,4191
1.06,4,4,2,62.2,57.0,8.6328406149422,5613
0.9,4,1,4,62.9,58.0,8.260234291607297,3867
0.83,4,6,2,61.3,56.0,8.29154650988391,3990
0.31,4,3,2,61.3,58.0,6.093569770045136,443
1.59,3,5,1,60.5,59.0,9.114049711657897,9082
1.01,2,2,3,62.5,57.0,8.480736654405622,4821
0.72,4,4,6,61.7,56.0,8.24143968982973,3795
1.16,4,4,4,61.9,54.0,9.142917695658749,9348
0.71,4,4,3,61.8,55.0,8.165079258805068,3516
1.53,3,5,2,60.8,60.0,9.433403920090221,12499
0.3,3,4,5,61.1,59.0,6.602587892189336,737
1.13,3,5,1,61.4,59.0,8.504310565585223,4936
1.22,4,2,2,61.9,55.0,8.970813341411448,7870
2.0,0,3,3,67.6,58.0,9.826336493347712,18515
0.31,2,4,3,58.8,58.0,6.411818267709897,609
0.52,4,5,2,60.8,55.0,7.459914766241105,1737
1.0,0,5,1,66.6,59.0,8.0507033814703,3136
0.35,4,2,4,62.0,56.0,6.669498089857879,788
0.42,4,3,2,62.2,53.0,6.655440350367647,777
0.56,4,5,4,61.8,56.0,7.6577552711348655,2117
0.71,3,1,5,61.9,60.0,7.803843303538772,2450
0.3,2,2,2,58.7,63.0,6.222576268071369,504
1.2,3,0,1,61.1,59.0,8.350902451694811,4234
0.9,3,4,1,62.7,58.0,8.237479288613633,3780
0.32,4,4,3,60.3,55.0,6.4692503167957724,645
1.02,1,4,4,63.7,57.0,8.881419551507804,7197
0.9,2,6,3,62.3,56.0,8.60813018640834,5476
0.53,4,2,4,62.1,56.0,7.382124365737512,1607
0.3,3,2,3,62.3,58.0,6.410174881966167,608
0.7,4,4,2,61.4,57.0,7.8528278122817445,2573
0.36,3,3,2,61.8,59.0,6.535241271013659,689
1.36,4,2,3,59.9,57.0,9.13550906135318,9279
1.04,4,2,1,60.3,56.0,8.341171747170762,4193
1.51,2,4,1,63.4,57.0,9.155989777226102,9471
1.23,4,3,5,60.3,57.0,9.240287448344136,10304
0.73,4,5,3,61.7,57.0,8.151909872940905,3470
0.5,2,6,2,60.8,63.0,7.269616749608169,1436
0.55,2,6,1,63.2,56.0,7.221105098182496,1368
2.01,3,0,3,60.4,59.0,9.528357644224037,13744
0.51,4,2,4,61.6,55.0,7.419380582918692,1668
1.51,2,1,2,61.6,58.0,9.135940049399933,9283
0.96,4,3,1,61.7,57.0,8.257904193465674,3858
0.62,2,5,1,58.8,63.0,7.392647520721623,1624
0.51,2,5,2,63.3,59.0,7.2456550675945355,1402
0.36,4,6,1,62.3,57.0,6.535241271013659,689
0.53,4,4,5,61.3,57.0,7.67786350067821,2160
0.32,3,5,2,62.2,57.0,6.579251212010101,720
1.21,4,5,3,62.4,54.0,9.128587870103924,9215
0.53,2,5,4,62.6,59.0,7.554334823725748,1909
0.44,4,5,6,61.1,56.0,7.562161631225652,1924
0.38,2,4,3,61.9,59.0,6.684611727667927,800
0.32,3,3,2,60.5,59.0,6.416732282512326,612
0.3,4,4,5,62.5,56.0,6.542471960506805,694
0.5,1,2,3,56.3,65.0,7.122059881629142,1239
0.31,3,0,2,62.7,59.0,6.142037405587356,465
0.26,2,5,6,61.4,55.0,6.2766434893416445,532
0.23,2,4,5,62.9,57.0,6.22455842927536,505
0.53,4,5,3,61.0,57.0,7.454141078146678,1727
0.43,4,3,2,61.7,55.0,6.706862336602747,818
1.2,2,0,2,60.5,59.0,8.40178233990491,4455
0.9,1,1,5,64.8,55.0,8.220941168281389,3718
0.51,3,4,1,62.3,62.0,6.862757913051401,956
1.18,2,2,2,62.6,55.0,8.643649615368796,5674
0.76,2,5,3,61.0,58.0,8.042699496897637,3111
1.02,2,3,3,62.1,59.0,8.709134991587183,6058
1.02,4,4,2,62.3,56.0,8.660947155060933,5773
0.38,3,1,4,61.3,60.0,6.551080335043404,700
2.54,4,1,1,61.4,54.0,9.448333126140598,12687
0.71,4,3,5,61.7,57.0,8.103796712981794,3307
1.5,4,2,2,61.6,57.0,8.939449862164238,7627
1.19,2,3,2,62.8,57.0,8.720460512725655,6127
1.52,0,2,2,65.3,58.0,8.987321812850125,8001
0.7,4,3,4,61.4,55.0,8.072779333169498,3206
1.21,2,2,2,63.5,60.0,8.789660098061537,6566
0.31,4,3,2,61.6,57.0,6.20050917404269,493
0.32,4,3,6,61.1,53.0,6.984716320118266,1080
1.01,3,1,2,62.9,58.0,8.352790135124629,4242
0.53,3,4,4,59.4,58.0,7.476472381163905,1766
0.4,4,4,6,61.7,56.0,7.141245122350491,1263
0.27,2,4,5,61.3,62.0,6.313548046277095,552
1.48,4,5,1,62.1,57.0,9.084550365917883,8818
0.5,3,3,1,58.6,61.0,6.982862751468942,1078
1.06,4,4,2,61.3,57.0,8.48920515487607,4862
0.31,4,2,5,62.5,55.0,6.687108607866515,802
0.32,4,2,6,61.6,55.0,6.593044534142437,730
1.13,4,4,4,60.9,57.0,9.211939093339879,10016
1.59,3,2,3,62.1,58.0,9.335474102732949,11333
1.5,2,1,3,60.8,58.0,9.190545744648004,9804
0.31,4,5,3,61.9,55.0,6.522092798170152,680
0.31,4,5,6,61.7,56.0,6.895682697747868,988
0.71,1,4,3,57.8,60.0,7.937731775260109,2801
0.83,4,3,4,62.1,57.0,8.338305731356565,4181
1.5,1,0,3,63.6,58.0,8.878636747430072,7177
0.72,4,4,3,60.3,56.0,7.909856667269403,2724
1.04,2,4,2,59.7,59.0,8.54714026778419,5152
0.33,4,5,6,60.7,57.0,6.80903930604298,906
1.86,3,3,1,62.8,58.0,9.504501410525673,13420
0.57,1,4,3,62.8,62.0,7.403670290012373,1642
0.3,3,5,2,60.6,58.0,6.26530121273771,526
0.32,4,3,4,62.3,55.0,6.4692503167957724,645
0.4,4,1,3,61.4,58.0,6.733401891837359,840
0.41,4,3,5,62.5,55.0,6.914730892718563,1007
0.61,4,5,3,59.7,57.0,7.656810091480378,2115
0.3,4,4,3,61.8,57.0,6.654152520183219,776
0.73,4,3,4,60.8,58.0,8.114324709155339,3342
0.76,1,5,2,63.7,54.0,7.933438387627489,2789
1.2,2,1,3,62.3,56.0,8.691986481789401,5955
1.22,4,5,5,63.0,55.0,9.395657437749936,12036
0.63,4,2,1,61.7,55.0,7.086737934510577,1196
1.0,2,4,3,61.1,60.0,8.797699580118923,6619
0.4,3,6,3,62.5,59.0,6.956545443151569,1050
0.36,4,0,3,61.5,55.0,6.129050210060545,459
1.52,2,3,4,59.3,59.0,9.466222131878165,12916
0.3,2,3,7,62.9,58.0,6.796823718274855,895
0.81,3,4,2,61.2,56.0,7.98139158158007,2926
0.73,4,4,1,62.1,56.0,7.905441649060286,2712
1.32,3,4,3,60.9,59.0,9.251770181739323,10423
0.81,2,5,2,60.3,60.0,7.936302693201959,2797
2.02,1,1,4,65.5,57.0,9.665547571979161,15765
0.52,0,4,4,57.2,59.0,7.486613313139955,1784
0.38,4,5,2,61.9,55.0,6.8001700683022,898
1.1,3,3,2,59.6,60.0,8.457867725331422,4712
0.31,3,3,2,60.4,58.0,6.385194398997726,593
1.06,4,2,2,61.7,60.0,8.566935283311052,5255
0.5,3,4,3,60.6,61.0,7.267525427828172,1433
0.24,4,2,3,61.1,56.0,5.968707559985366,391
0.7,4,3,3,61.8,57.0,7.982416346827733,2929
1.03,3,6,1,62.3,58.0,8.209308411646937,3675
0.31,3,6,1,60.1,58.0,6.385194398997726,593
0.7,0,2,4,67.2,55.0,7.501634457883413,1811
0.58,0,4,1,64.7,56.0,6.992096427415888,1088
0.3,4,3,6,62.0,54.0,6.638567789166521,764
0.31,3,6,3,60.7,59.0,6.598509028614515,734
0.51,4,6,3,61.9,55.0,7.3758821482150125,1597
2.02,4,0,4,61.8,57.0,9.704853670249868,16397
0.31,3,3,6,59.5,60.0,6.704414354964107,816
0.27,4,5,3,60.8,56.0,6.285998094508865,537
1.5,3,5,2,61.5,58.0,9.326611153641569,11233
2.1,3,1,3,60.7,61.0,9.57456673206775,14394
0.33,4,3,4,61.4,55.0,6.501289670540389,666
0.67,3,3,3,61.0,57.0,7.6255950721324535,2050
0.9,3,3,1,59.5,61.0,8.109525659752872,3326
0.44,3,6,4,60.2,59.0,7.116394144093465,1232
1.56,3,0,4,61.3,59.0,8.874028122556336,7144
0.3,2,4,2,61.7,59.0,6.214608098422191,500
0.32,4,6,1,61.1,56.0,6.1675164908883415,477
1.23,4,3,4,61.6,57.0,9.2927495082169,10859
0.3,4,3,6,61.7,54.0,6.638567789166521,764
1.18,4,2,1,62.2,56.0,8.640648995343156,5657
0.71,1,2,4,63.6,55.0,7.747164966520335,2315
0.34,2,3,5,61.4,59.0,6.652863029353347,775
0.57,2,5,3,60.7,58.0,7.4570320891223805,1732
0.72,4,6,2,61.8,56.0,7.9665866976384025,2883
0.4,1,6,2,63.1,61.0,6.579251212010101,720
0.73,4,5,2,62.7,55.0,7.955775781534187,2852
0.31,4,4,7,62.0,55.0,6.803505257608338,901
0.25,2,5,6,62.9,59.0,6.3561076606958915,576
1.7,1,1,1,63.6,59.0,8.91784674252718,7464
0.4,3,6,5,60.8,59.0,7.141245122350491,1263
0.46,4,5,4,62.2,54.0,7.239214973779806,1393
1.45,3,2,3,58.4,59.0,9.128696382935672,9216
0.71,3,4,2,59.8,61.0,7.87587915949631,2633
1.28,3,1,4,61.1,61.0,8.792245847467877,6583
0.31,2,4,3,62.9,56.0,6.437751649736401,625
0.56,4,2,2,62.3,53.0,7.146772179452637,1270
0.59,2,1,2,62.8,59.0,7.011213987350367,1109
0.41,4,3,7,61.7,56.0,7.138073034044347,1259
1.02,3,0,1,62.6,60.0,8.188411308079031,3599
0.32,4,5,6,60.5,57.0,6.821107472256465,917
1.0,0,2,2,65.5,57.0,8.163656176168432,3511
1.7,0,3,3,64.5,58.0,9.60642831827175,14860
0.76,4,6,2,62.3,55.0,8.224699561967235,3732
1.01,1,3,2,64.3,55.0,8.224967478914584,3733
1.02,4,3,3,62.6,58.0,8.685246776412487,5915
1.01,2,3,3,63.2,57.0,8.648396877031582,5701
0.73,3,1,5,60.6,58.0,7.822444729489319,2496
1.74,3,6,1,61.9,58.0,9.396985900250192,12052
1.54,1,2,4,63.1,57.0,9.284426915328881,10769
0.71,4,6,3,61.2,57.0,8.108021221376747,3321
1.59,3,1,3,59.9,60.0,9.1381996941985,9304
1.0,0,6,2,65.5,60.0,8.581294116822761,5331
1.58,3,3,4,62.1,59.0,9.445017159104065,12645
0.52,4,2,6,61.7,53.0,7.545918151209323,1893
1.01,3,5,3,63.0,60.0,8.75384509275524,6335
0.51,2,5,3,59.5,63.0,7.421177528595393,1671
0.71,4,4,3,61.6,56.0,8.165079258805068,3516
0.31,3,4,3,62.3,59.0,6.437751649736401,625
0.3,1,1,7,63.3,57.0,6.447305862541213,631
0.26,2,2,5,62.4,58.0,6.148468295917647,468
0.39,4,5,5,61.7,56.0,6.962243464266207,1056
1.0,0,2,1,67.0,55.0,7.976595409316577,2912
1.23,4,4,5,61.8,56.0,9.309280319831087,11040
0.35,2,5,3,60.2,60.0,6.505784060128229,669
1.02,4,3,3,62.5,58.0,8.765614549914716,6410
0.41,3,6,1,62.3,58.0,6.52649485957079,683
0.31,4,2,5,61.3,56.0,6.656726524178391,778
3.67,3,1,0,62.4,56.0,9.692334329073471,16193
0.31,3,1,5,62.1,58.0,6.298949246855942,544
0.8,2,2,4,60.9,57.0,8.09346227450118,3273
0.34,3,2,6,61.2,60.0,6.902742737158593,995
0.4,3,4,4,60.4,59.0,6.956545443151569,1050
1.7,3,4,3,62.5,61.0,9.527848201325206,13737
1.21,2,3,3,63.1,60.0,8.91139510724569,7416
1.79,1,3,1,57.8,59.0,9.118444357271645,9122
0.61,1,2,5,58.7,64.0,7.588829878307813,1976
0.3,3,1,5,61.0,60.0,6.26530121273771,526
0.3,4,1,1,62.0,54.0,5.8522024797744745,348
0.3,4,1,1,61.9,56.0,5.905361848054571,367
1.01,3,3,4,62.7,58.0,8.797548488481558,6618
1.1,4,3,4,61.9,55.0,8.926384681265215,7528
0.55,4,2,6,60.5,57.0,7.462214939768189,1741
1.7,4,2,3,62.3,57.0,9.359191318708538,11605
1.5,1,1,4,61.2,62.0,9.135401285311689,9278
1.05,4,2,2,61.1,56.0,8.556413904569519,5200
0.34,2,5,2,63.3,56.0,6.639875833826536,765
0.3,2,4,6,61.8,55.0,6.663132695990803,783
1.01,2,6,2,62.8,60.0,8.671115273688494,5832
0.37,4,3,4,61.0,55.0,6.697034247666484,810
1.13,4,2,0,62.2,55.0,8.210124405164267,3678
0.98,2,2,1,62.1,59.0,8.224431573221159,3731
0.48,1,3,3,65.4,59.0,6.992096427415888,1088
0.9,3,3,2,61.0,59.0,8.27664912542186,3931
0.4,4,5,2,62.7,57.0,6.602587892189336,737
0.55,3,3,2,61.3,59.0,7.182352111885263,1316
0.27,4,6,6,62.2,56.0,6.683360945766275,799
1.26,4,2,1,61.8,54.0,8.794370279222871,6597
0.34,1,2,6,64.0,57.0,6.794586580876499,893
1.5,4,1,5,60.7,60.0,9.299358068293836,10931
0.54,4,1,4,61.9,54.0,7.103322062526113,1216
1.5,2,3,4,60.2,58.0,9.517530910816006,13596
0.96,0,2,3,68.8,56.0,8.204671828950811,3658
0.3,4,5,3,62.0,57.0,6.401917196727186,603
0.57,4,3,4,62.1,56.0,7.532623618788788,1868
0.7,2,3,4,59.2,58.0,7.892078421248119,2676
0.24,4,4,3,61.8,57.0,6.284134161070802,536
0.9,4,4,2,60.7,57.0,8.38958706681109,4401
1.54,3,6,2,63.0,59.0,9.496721598694915,13316
1.55,4,3,4,62.0,57.0,9.5591645793702,14174
0.35,2,1,4,60.7,62.0,6.313548046277095,552
0.41,3,1,5,62.4,60.0,6.966967138613983,1061
1.04,4,6,7,61.8,57.0,9.581490049669227,14494
0.53,1,5,3,63.7,55.0,7.454141078146678,1727
0.54,3,3,4,61.1,59.0,7.52131798019924,1847
0.5,0,4,2,64.7,60.0,6.974478911025045,1069
0.25,2,5,5,60.2,59.0,6.354370040797351,575
0.7,3,5,6,61.7,59.0,8.099857910737585,3294
0.52,4,3,5,62.4,55.0,7.60688453121963,2012
0.32,4,5,4,61.8,55.0,6.630683385642372,758
0.72,2,3,1,63.4,57.0,7.601402334583733,2001
1.23,3,5,3,58.9,59.0,9.144307401371744,9361
0.4,4,2,5,62.3,57.0,7.025538314638521,1125
0.82,3,2,2,59.9,57.0,7.908754738783246,2721
0.71,4,2,1,62.6,56.0,7.495541943884256,1800
0.42,4,3,5,62.1,57.0,6.93828448401696,1031
1.23,3,1,1,62.1,59.0,8.470730317005897,4773
0.55,4,6,1,60.9,57.0,7.217443431696533,1363
0.32,3,5,7,61.6,58.0,7.064759027791802,1170
1.41,4,4,6,61.1,57.0,9.713839220355712,16545
1.0,1,5,1,61.0,61.0,8.387995252944556,4394
1.01,2,2,4,63.0,55.0,8.528133131454572,5055
1.02,3,6,7,61.5,60.0,9.631088103615504,15231
0.37,3,5,5,60.9,59.0,6.738152494595957,844
0.7,4,2,1,62.1,55.0,7.6544432264701125,2110
1.05,3,2,1,61.4,58.0,8.32263709695394,4116
0.52,4,3,4,62.7,57.0,7.4318919168078,1689
0.71,3,2,1,62.4,56.0,7.614805364711073,2028
0.73,4,3,2,62.1,54.0,7.762596048540069,2351
0.8,2,2,1,57.0,63.0,7.818832443803404,2487
1.54,2,1,3,62.0,58.0,9.052164937010307,8537
0.71,4,2,1,61.8,55.0,7.6128310304073565,2024
0.72,4,5,2,60.3,55.0,8.010359588919783,3012
1.3,3,4,2,61.4,59.0,9.007489523929735,8164
0.43,4,4,1,61.6,55.0,6.548219102762372,698
0.3,3,1,4,61.7,58.0,6.159095388491933,473
1.34,4,3,5,62.0,55.0,9.388904879892426,11955
0.33,4,6,3,61.9,53.0,6.660575149839686,781
0.33,4,4,6,61.7,55.0,6.779921907472252,880
0.4,4,4,4,61.3,57.0,6.821107472256465,917
1.24,2,2,1,61.0,59.0,8.562357743370612,5231
0.32,1,4,2,61.6,60.1,6.269096283706261,528
0.54,2,4,4,59.9,57.0,7.48324441607385,1778
0.31,4,4,7,62.1,55.0,6.81783057145415,914
0.7,2,1,4,63.2,55.0,7.780720886117918,2394
0.4,2,5,1,58.7,59.0,6.432940092739179,622
1.01,1,3,4,57.7,63.0,8.796792687674662,6613
0.36,4,4,2,61.5,56.0,6.396929655216146,600
0.92,2,6,1,60.2,61.0,8.025189321890835,3057
2.16,1,1,3,63.6,56.0,9.565634362837983,14266
0.33,2,5,4,61.6,56.0,6.660575149839686,781
1.09,4,1,3,61.8,57.0,8.683385366280309,5904
0.57,3,4,3,60.3,58.0,7.52131798019924,1847
0.5,2,3,4,61.3,58.0,7.3727463664043285,1592
1.5,1,4,3,63.6,55.0,9.536257094657879,13853
0.71,2,5,2,60.0,56.0,8.046229101075378,3122
1.22,4,2,1,61.0,57.0,8.630878955820053,5602
0.34,2,3,5,61.2,59.0,6.652863029353347,775
0.78,2,0,3,63.0,58.0,7.7458682297922685,2312
0.7,2,6,2,62.1,56.0,7.895808377083183,2686
1.07,2,6,2,61.8,61.0,8.659907293615413,5767
1.11,4,6,3,62.0,57.0,8.936166649549195,7602
1.5,3,3,1,60.1,59.0,9.084777149000837,8820
1.28,4,2,2,61.8,57.0,8.869116865929483,7109
0.23,1,5,6,56.3,62.0,6.210600077024653,498
0.3,2,5,3,62.0,58.0,6.489204931325317,658
0.71,4,4,1,61.6,57.0,7.777373602657861,2386
0.31,3,5,6,62.0,59.0,6.670766320845874,789
0.42,4,2,7,61.9,56.0,7.149131598557407,1273
